doy.dayfract,datetime [UTC],Location,Transect,SZA,Lat,Lon,temp1 [C],temp2 [C],temp3 [C],temp4 [C],h1 [%],h2 [%],Incoming at 750nm [W m-2nm-1sr-1],Reflected 750 [W m-2nm-1sr-1],Reflected 760 [W m-2nm-1sr-1],Reflected 687 [W m-2nm-1sr-1],Reflectance 750 [-],Reflectance 760 [-],E_stability [%],sat value L,sat value E,sat value E2,Dynamic range E [%],Dynamic range L [%],OptEfluo [%],OptLfluo [%],Cloud Index [%],SIF_A_ifld [mW m-2nm-1sr-1],SIF_B_ifld [mW m-2nm-1sr-1],Incoming at 750nm Full [W m-2nm-1sr-1],Reflected 750nm full [W m-2nm-1sr-1],PAR [W m-2],LPAR,E_stability full [%],sat value L full,sat value E full,sat value E2 full,Dynamic range E full [%],Dynamic range L full [%],OptEfull,OptLfull,Cloud Index full [%],SSHIFT [nm],NDVI,PRI,MTCI,SR,EVI,REP,TCARI,REDCl,mCRI
178.4159722,27-06-19 9:59,9,8,33.46145738,50.8668,6.4513,20.07,28.94,25.8,40.2,56.3,25.8,0.322863206,0.112120729,0.113983156,0.015602889,0.358539487,0.38111888,0.120588312,0,0,0,80.0395,74.946,1.396448461,1.401506989,-3.022942009,1.47124672,0.870141925,0.286949323,0.115026404,322.0793188,0.018143164,0.008665741,0,0,0,78.56862745,81.21960784,4.56325361,4.581702066,7.710570752,0.300576756,0.81557639,-0.038312145,1.371800519,0.988118542,0.668052272,724.5677783,0.141765038,0.621211672,-1.938459676
178.4162616,27-06-19 9:59,9,8,33.41604462,50.8668,6.4513,20.07,28.94,25.7,40.2,55.9,25.7,0.324807446,0.113088386,0.115026349,0.015003056,0.359970603,0.382231575,0.404800142,0,0,0,80.1,75.2905,1.391360907,1.396763258,-3.542415797,1.332986012,0.996180649,0.288749246,0.114669256,323.8323714,0.017895826,0.594761633,0,0,0,78.76470588,81.45098039,4.523390026,4.573288697,7.228589668,0.300576756,0.816895845,-0.036831228,1.389558832,0.991325823,0.66500173,724.5722354,0.138400022,0.630474125,-1.947408665
178.4165509,27-06-19 9:59,9,8,33.37075891,50.8668,6.4513,20.07,28.87,25.2,40.2,54.6,25.6,0.322447755,0.095076821,0.097202254,0.012242109,0.305271911,0.326749183,0.553427337,0,0,0,80.1535,64.2735,1.392111018,1.641744577,-2.776598707,1.150264052,0.673909149,0.285484582,0.111590298,321.851856,0.017486148,0.511152362,0,0,0,78.48431373,79.85686275,4.614645668,4.705059213,8.258981617,0.300576756,0.81614263,-0.040420927,1.38163178,0.995832715,0.653714274,724.3615828,0.137403066,0.629161336,-1.945351717
178.4168403,27-06-19 10:00,9,8,33.32560074,50.8668,6.4513,20.07,28.87,25.4,40.4,56.5,25.5,0.322892871,0.097011861,0.099138556,0.011294326,0.311032851,0.332195483,0.244334461,0,0,0,79.541,77.4195,1.401747665,1.407414005,-2.848749603,1.337951265,0.643191577,0.286981423,0.114274918,323.8272048,0.018179879,0.46758896,0,0,0,79.05294118,84.76470588,4.542195197,4.370586604,7.867272166,0.300576756,0.813100977,-0.041830284,1.338239954,0.982610201,0.659296497,724.3343584,0.141517497,0.624655394,-1.944437265
178.4171412,27-06-19 10:00,9,8,33.27877211,50.8668,6.4513,20.07,28.87,25.5,40.5,56.8,25.5,0.322840938,0.115642474,0.117436989,0.016802963,0.369185497,0.391976714,0.323903317,0,0,0,80.0475,91.3755,1.393568912,1.184713929,-2.770384698,1.336977396,1.033082878,0.286605592,0.114287092,323.618996,0.018324195,0.808415125,0,0,0,78.63529412,82.69215686,4.550708199,4.602916249,8.036484505,0.300576756,0.810960041,-0.036920821,1.344618779,0.987712301,0.660143789,724.5632074,0.140228303,0.620312531,-1.946243458
178.4174306,27-06-19 10:01,0,8,33.23387595,50.8668,6.4513,20.07,28.87,25.3,40.4,56.6,25.4,0.325621243,0.129756098,0.12989896,0.036938406,0.407463582,0.42333416,0.182430544,0,0,0,79.53,81.332,1.401084036,1.270211566,-3.538992809,0.926794064,1.423357745,0.282740939,0.102491335,317.7406125,0.023960057,0.739014929,0,0,0,77.27647059,91.21176471,4.640107571,5.057741858,9.243105863,0.300576756,0.671530978,-0.057474,0.825333113,0.990482798,0.515551142,727.4160937,0.113335964,0.476818808,-1.899877512
178.4177431,27-06-19 10:01,0,8,33.18554583,50.8667,6.4511,20.07,28.94,25.6,40.5,56.6,25.3,0.320713047,0.118057013,0.118170258,0.033201236,0.375919129,0.391814033,0.903885156,0,0,0,79.021,74.6585,1.412051251,1.380678134,-2.011616749,1.059934032,1.447802572,0.288991236,0.121533244,324.0147043,0.035803528,0.203905253,0,0,0,78.7745098,80.25882353,4.56836415,7.219794669,7.439050492,0.300576756,0.600260507,-0.072279839,0.560736715,0.982764883,0.514098941,728.3782974,0.166019722,0.348451119,-1.821695991
178.418044,27-06-19 10:01,10,8,33.13921002,50.8668,6.4511,20.07,28.94,25.7,40.5,56.5,25.2,0.325103733,0.135238694,0.135145181,0.042749494,0.42420704,0.440137657,0.220354427,0,0,0,80.2975,85.372,1.388456064,1.206840622,-3.257477098,0.830441659,1.715494581,0.290098838,0.126754302,324.949297,0.03723366,0.962786267,0,0,0,79.30196078,82.93333333,4.514752678,6.956987601,7.165787936,0.300576756,0.605023836,-0.070272119,0.556202264,0.992908657,0.532149586,728.1855488,0.177128033,0.34236558,-1.812357438
178.4183333,27-06-19 10:02,10,8,33.09471894,50.8668,6.4511,20.07,29,26,40.7,56.4,25.2,0.322020287,0.11663224,0.116447541,0.039970155,0.369559825,0.385715357,0.797239516,0,0,0,79.6215,74.073,1.402714726,1.393063255,-2.280151496,0.960853137,1.095626119,0.292968613,0.124319856,328.7848104,0.037397052,0.249844736,0,0,0,80.06666667,81.03333333,4.469897189,7.237277809,6.366066604,0.300576756,0.591621601,-0.074824741,0.545672516,0.993786889,0.509689718,728.4836922,0.167457959,0.343754492,-1.829049572
178.4186227,27-06-19 10:02,10,8,33.05035908,50.8668,6.4511,20.07,28.94,25.7,40.6,55.9,25.1,0.323247929,0.12425701,0.124213859,0.033451183,0.392975832,0.409099904,0.241923343,0,0,0,80.1815,79.22,1.391610363,1.304255022,-2.586427396,1.054924769,1.425199973,0.289027881,0.123137515,321.1579839,0.034149698,1.18521171,0,0,0,78.36666667,82.56862745,4.559669413,6.831248739,7.592843392,0.300576756,0.635196866,-0.065009979,0.615319773,0.984468901,0.550022633,726.2743027,0.184454053,0.342392048,-1.782753652
178.418912,27-06-19 10:03,10,8,33.00613096,50.8668,6.4511,20.07,28.87,25.5,40.8,54.1,25.2,0.322640672,0.125503298,0.12568876,0.03737689,0.397340491,0.414240745,0.128833081,0,0,0,79.8615,79.8705,1.396922996,1.296185863,-2.347067437,0.68396925,1.484854161,0.284943577,0.124344558,319.3847114,0.036010653,1.503124998,0,0,0,78.10588235,82.35686275,4.574339373,7.199646643,8.860877576,0.300576756,0.613537996,-0.065413864,0.58834564,0.988542577,0.538744642,727.2132707,0.176420226,0.331968489,-1.791361028
178.4192014,27-06-19 10:03,10,8,32.96203509,50.8668,6.4511,20.07,28.87,25.2,40.8,56.1,25,0.325892738,0.13144771,0.131413819,0.043724321,0.411781822,0.428735813,0.219450825,0,0,0,80.121,82.531,1.392501828,1.248006041,-3.255028616,0.797208105,1.579960664,0.289520604,0.125900536,326.3244836,0.037693288,1.639997744,0,0,0,79.42941176,82.05490196,4.532267057,7.04973822,7.553584281,0.300576756,0.59750994,-0.070306725,0.550236855,0.981891034,0.524407311,728.4705616,0.173739439,0.318415384,-1.784356365
178.4194907,27-06-19 10:04,10,8,32.9180722,50.8668,6.4511,20.07,28.87,25.4,40.9,56.5,25,0.326944585,0.133198226,0.133104814,0.043734235,0.415736938,0.432512538,0.382927126,0,0,0,79.79,83.168,1.396131671,1.237786848,-3.508795952,0.972177282,1.587262596,0.291543404,0.127233207,329.8862219,0.037965334,0.075827497,0,0,0,80.38039216,81.16666667,4.462572654,7.072128275,7.006052553,0.300576756,0.598377796,-0.070887456,0.539831914,0.994807081,0.523252254,728.7065564,0.174975465,0.328920363,-1.798137694
178.4197801,27-06-19 10:04,10,8,32.87424276,50.8668,6.4511,20.07,28.87,25.6,40.7,56.7,24.8,0.328236395,0.129663755,0.12983842,0.036210154,0.404182496,0.419855362,0.259057089,0,0,0,80.1865,81.332,1.387346525,1.269283944,-3.833769802,0.932781682,1.432071251,0.294165452,0.118344347,331.0550073,0.035161052,0.809958142,0,0,0,81.05294118,76.44509804,4.410977808,7.716425957,6.280965542,0.300576756,0.601057048,-0.072775258,0.550471206,0.98604992,0.499512913,727.8393685,0.166297082,0.3350822,-1.805092767
178.4200926,27-06-19 10:04,10,8,32.82705769,50.8668,6.4511,20.07,28.94,25.6,40.7,56.5,24.7,0.327059292,0.122181315,0.122275609,0.034717773,0.381667615,0.397115051,0.257511239,0,0,0,80.263,76.9385,1.388460227,1.341605978,-3.421402676,0.908186296,1.412334206,0.292637738,0.124891732,329.6873105,0.036030343,0.18255463,0,0,0,80.0745098,81.02745098,4.435015174,6.967909238,6.791987267,0.300576756,0.613357274,-0.070401984,0.578554859,0.984623317,0.528936003,727.5157514,0.175031838,0.348403245,-1.807742917
178.4203704,27-06-19 10:05,10,8,32.78524731,50.8668,6.4511,20.07,28.94,25.7,40.9,56.4,24.8,0.325983828,0.11982029,0.119891132,0.033107052,0.375086421,0.392304352,0.128565905,0,0,0,80.0145,75.7205,1.393922089,1.366945285,-3.046791966,0.968034117,1.181989248,0.291789673,0.123568344,328.4637499,0.036563443,0.823905071,0,0,0,80.1745098,81.47843137,4.500386802,7.078570962,7.094354023,0.300576756,0.602782814,-0.070653073,0.555427132,0.983876065,0.51983107,728.5109409,0.170409306,0.344299344,-1.822012611
178.4206481,27-06-19 10:05,10,8,32.74356157,50.8668,6.4511,20.07,29,26.1,41,56.4,24.8,0.34851089,0.111374556,0.11224322,0.029133493,0.328492353,0.345041268,4.328843814,0,0,0,79.4175,65.8965,1.385718213,1.556349005,-9.669387446,0.988440266,0.937713363,0.31400132,0.120574977,350.0586697,0.020406539,0.256837433,0,0,0,84.39607843,52.35098039,4.254713982,7.389236614,0.560511542,0.300576756,0.778731223,-0.042091774,1.250175593,0.989506412,0.612233324,725.0262186,0.123718637,0.594788609,-1.932240075
178.4209259,27-06-19 10:06,10,8,32.70195191,50.8669,6.4514,20.07,29,25.7,41.1,55.9,24.8,0.337954165,0.128418666,0.129953126,0.02114562,0.391348729,0.41160709,0.641107115,0,0,0,80.9795,77.749,1.36969893,1.32766587,-6.483272575,1.368353979,1.047542833,0.300197113,0.121206402,340.2115608,0.017319968,1.18578461,0,0,0,76.19019608,79.98627451,4.686577034,4.45779245,4.704077329,0.300576756,0.840114935,-0.032344785,1.521519543,0.987066313,0.68380022,723.8776637,0.141242445,0.648222684,-1.941023531
178.4212269,27-06-19 10:06,10,8,32.65689792,50.867,6.452,20.07,28.87,25.5,41.1,54.1,24.7,0.347447533,0.112908257,0.113254681,0.036559272,0.332503788,0.346869315,5.16937451,0,0,0,81.435,66.6755,1.358034562,1.530148579,-9.233416648,0.814871807,0.983451961,0.319792205,0.113483138,357.6631854,0.040411515,2.298077799,0,0,0,79.93921569,80.34901961,4.497002825,8.025238644,-1.043322662,0.300576756,0.507340968,-0.080308439,0.413391659,0.995451015,0.395359105,733.1285126,0.125387148,0.286211147,-1.836102176
178.4215162,27-06-19 10:06,0,8,32.61383556,50.8671,6.4523,20.07,28.87,25.4,41.1,55.9,24.6,0.332462524,0.111500436,0.111437261,0.037105949,0.342062422,0.355256559,0.160538323,0,0,0,80.362,79.311,1.382826329,1.329011983,-4.737910409,0.673957718,1.352323304,0.291206514,0.107520959,328.4547761,0.029917412,0.978728579,0,0,0,80.17843137,80.68431373,4.469154889,6.538480167,7.474131017,0.300576756,0.605140831,-0.072362718,0.635963666,0.993847884,0.470722696,729.4120709,0.121012646,0.395240858,-1.859684749
178.4218171,27-06-19 10:07,0,8,32.56924743,50.8671,6.4523,20.07,28.87,25.5,40.9,56.5,24.6,0.333954768,0.113349262,0.113437101,0.034347158,0.346725561,0.362046953,0.015071262,0,0,0,80.443,80.535,1.379589099,1.311336574,-5.119748943,0.95067415,1.003844353,0.293258646,0.107566751,330.4683664,0.029495805,0.350303679,0,0,0,80.01764706,81.59215686,4.446132377,6.518138849,6.920570208,0.300576756,0.621019076,-0.068947048,0.656685633,0.984360162,0.483609353,727.9187737,0.129914616,0.379791412,-1.833622783
178.4220949,27-06-19 10:07,0,8,32.52822184,50.8671,6.4523,20.07,28.94,25.5,41,56.4,24.8,0.333342772,0.112700617,0.112932717,0.034272789,0.345840967,0.360022038,0.061844232,0,0,0,80.089,79.783,1.387565905,1.320216535,-4.883767743,0.959747006,0.948887047,0.293610195,0.106848307,330.7086971,0.029240463,0.439742193,0,0,0,80.33921569,81.26470588,4.435781785,6.646397081,6.866106826,0.300576756,0.62232702,-0.065244966,0.655539113,0.989917409,0.48251687,728.0694431,0.127852907,0.385738981,-1.84665171
178.4223727,27-06-19 10:08,1,9,32.48732433,50.8671,6.4523,20.07,28.94,25.7,40.9,56.5,24.7,0.332189099,0.112479214,0.112605068,0.034165783,0.34606353,0.36084531,0.152811642,0,0,0,80.057,80.005,1.388526728,1.319776364,-4.488096259,0.856019372,0.869187655,0.294016263,0.106374327,329.1426831,0.029296681,0.052457682,0,0,0,80.07254902,81.29803922,4.444750825,6.674159774,6.795391663,0.300576756,0.620567969,-0.065893004,0.654746179,0.984196324,0.481577277,727.8188869,0.128311443,0.38632471,-1.847710402
178.4226505,27-06-19 10:08,1,9,32.44647898,50.867,6.4523,20.07,29,25.7,40.9,56.3,24.7,0.332204661,0.112257618,0.112475438,0.034172204,0.344697731,0.360600309,0.030530314,0,0,0,80.2295,79.965,1.387041774,1.319239946,-4.438347918,0.726000138,1.25002274,0.29245446,0.106058981,327.7469576,0.029037456,0.166849479,0,0,0,80.01568627,80.80196078,4.500977083,6.66094631,7.306064006,0.300576756,0.621641388,-0.067120201,0.649986262,0.98006332,0.481902457,727.961694,0.128774561,0.387925132,-1.847547781
178.4229282,27-06-19 10:09,1,9,32.40583893,50.867,6.4523,20.07,29,26,40.8,56.2,24.6,0.332621717,0.112261234,0.112443105,0.034376499,0.344821203,0.359721524,0.011777266,0,0,0,80.167,79.902,1.387972452,1.322794954,-4.507524619,0.792665384,1.030590396,0.293227239,0.106362106,328.2442054,0.029218564,0.066687382,0,0,0,79.74117647,80.84117647,4.519274473,6.584115409,7.126543603,0.300576756,0.620577675,-0.070079607,0.6495024,0.988669127,0.482000012,727.8391909,0.129207202,0.38122253,-1.841469157
178.4232176,27-06-19 10:09,1,9,32.36364334,50.867,6.4523,20.07,29,25.7,41,55.7,24.8,0.332934398,0.1126014,0.112802694,0.034401155,0.345533613,0.359894723,0.021742029,0,0,0,80.354,79.9875,1.387964084,1.318536086,-4.543800848,0.872190657,1.010255997,0.293213042,0.105854275,329.6352026,0.029218377,0.970359586,0,0,0,80.46078431,80.7627451,4.440338581,6.679192455,7.181324011,0.300576756,0.62028646,-0.066871299,0.645027666,0.986618829,0.480908751,728.3359444,0.127997316,0.38013593,-1.840883335
178.4235069,27-06-19 10:09,1,9,32.32158907,50.867,6.4523,20.07,28.94,25.5,40.8,54.3,24.7,0.332711097,0.112279297,0.11238841,0.034377839,0.34488334,0.359512281,0.050208316,0,0,0,80.203,79.7555,1.387227634,1.322295596,-4.42213063,0.918197845,1.224545085,0.294326975,0.106384799,330.1876395,0.029485497,0.163398569,0,0,0,80.12745098,81.89215686,4.450108376,6.648246858,6.902998635,0.300576756,0.618261631,-0.068600958,0.652164291,0.996625839,0.479343129,727.9411561,0.129652718,0.386654334,-1.849817406
178.4237963,27-06-19 10:10,1,9,32.27967667,50.867,6.4523,20.07,28.87,25.5,40.8,55.8,24.6,0.333303069,0.112913141,0.112930777,0.03450024,0.345547709,0.360119783,0.08053008,0,0,0,80.129,80.129,1.381578251,1.316470401,-4.541233837,0.791207266,0.936644966,0.293134866,0.106593546,329.361813,0.029402542,0.755749329,0,0,0,80.11960784,81.48627451,4.477453393,6.616453239,7.304804386,0.300576756,0.620680754,-0.068874575,0.65205083,0.986663768,0.483543362,728.481384,0.126010539,0.384358894,-1.846051102
178.4240856,27-06-19 10:10,1,9,32.23790667,50.867,6.4523,20.07,28.94,25.6,41,56.4,24.8,0.334630402,0.112972231,0.113125357,0.034634452,0.344979282,0.359795622,0.100768324,0,0,0,80.095,79.8065,1.38095315,1.317054074,-4.877221605,0.794648456,0.754854563,0.292054992,0.107083016,331.1682897,0.029482703,1.182254832,0,0,0,80.31568627,81.91176471,4.40633459,6.527072655,7.672951869,0.300576756,0.619226864,-0.068538824,0.648032578,0.997254441,0.480878439,728.2695664,0.128759203,0.386296808,-1.851472557
178.4243634,27-06-19 10:11,1,9,32.19794214,50.867,6.4523,20.07,28.94,25.7,40.8,56.5,24.7,0.334126989,0.112572915,0.112724863,0.03463593,0.343807907,0.358278771,0.156407715,0,0,0,80.0855,79.6305,1.384379903,1.321280851,-4.675918249,0.94145387,1.121591456,0.294397417,0.106881764,331.774112,0.029488815,0.712394045,0,0,0,80.64509804,81.7,4.442147671,6.557197325,7.030226347,0.300576756,0.618583678,-0.066313636,0.642477617,0.989387904,0.47818691,727.8325299,0.127962579,0.386020387,-1.849181782
178.4246412,27-06-19 10:11,1,9,32.15811001,50.867,6.4523,20.07,29,25.7,41,56.4,24.9,0.334706613,0.11274468,0.11285439,0.034730727,0.344110354,0.359156918,0.278958297,0,0,0,80.05,79.5145,1.386155726,1.32357492,-4.793975268,0.814445824,1.245777171,0.295634338,0.107075449,331.5526992,0.029482672,0.291363177,0,0,0,80.55882353,81.52352941,4.435171764,6.558431315,6.713464796,0.300576756,0.618499715,-0.069204944,0.648111747,0.983452135,0.479033386,727.9444836,0.127234709,0.389977039,-1.856837001
178.424919,27-06-19 10:11,1,9,32.11841084,50.867,6.4523,20.07,29,26.1,40.7,56.4,24.7,0.334207387,0.112291371,0.112374836,0.035078377,0.343056048,0.357697015,0.043632712,0,0,0,80.1655,79.4415,1.380601416,1.321818052,-4.594540568,0.88824602,1.361113497,0.294440159,0.106008693,330.6092182,0.029539426,0.068536031,0,0,0,80.28627451,81.46862745,4.419394546,6.627015758,7.112477913,0.300576756,0.615576163,-0.073068551,0.645104109,0.989268365,0.476757386,728.1718132,0.128368738,0.374936197,-1.839946086
178.4251968,27-06-19 10:12,1,9,32.07884509,50.867,6.4523,20.07,29,25.8,40.7,55.9,24.8,0.333269846,0.11156224,0.111674274,0.034910927,0.341801746,0.355583597,0.160279098,0,0,0,80.0035,78.9915,1.386307616,1.333102091,-4.266511885,0.77947772,0.851926115,0.292143709,0.106055895,329.8554819,0.029677566,0.41749459,0,0,0,80.11176471,81.44901961,4.442091143,6.606223965,7.835310574,0.300576756,0.612470203,-0.067062052,0.638256996,0.986694121,0.473274832,728.2681605,0.126166343,0.374610984,-1.84119425
178.4254745,27-06-19 10:12,1,9,32.03941345,50.867,6.4523,20.07,29,25.7,40.7,55.4,24.9,0.334137807,0.111644066,0.111722323,0.035060553,0.341001359,0.355526518,0.103040799,0,0,0,80.0605,79.101,1.381531226,1.332238329,-4.470038835,0.83881821,1.18920707,0.294833655,0.106427146,329.8677448,0.029517807,0.069104222,0,0,0,80.13333333,81.35098039,4.506553926,6.568914956,7.090660269,0.300576756,0.615993277,-0.069973142,0.643265313,0.985576037,0.476952654,728.3767054,0.127864849,0.381798391,-1.849467539
178.4257523,27-06-19 10:13,1,9,32.00011638,50.867,6.4523,20.07,28.94,25.6,40.9,54.2,25,0.335110846,0.112134587,0.112249468,0.03525438,0.341653188,0.356451385,0.093258046,0,0,0,80.0955,79.052,1.38344423,1.33198478,-4.704497259,0.84346361,1.039852061,0.295529815,0.106191392,332.0219762,0.029712125,0.012244605,0,0,0,80.78431373,81.79803922,4.425488685,6.639090475,6.93264934,0.300576756,0.614855778,-0.070416768,0.644250051,0.981774659,0.475570468,728.3517324,0.1284393,0.383972237,-1.851228841
178.4260301,27-06-19 10:13,1,9,31.96095445,50.867,6.4523,20.07,28.94,25.3,40.7,56.1,24.9,0.33672819,0.112309838,0.112363531,0.035381608,0.340463605,0.355056832,0.034291003,0,0,0,80.2745,78.827,1.382007573,1.331678861,-5.128318531,0.805278271,1.148043046,0.293777914,0.106301729,332.4683014,0.029776411,1.446196656,0,0,0,80.90784314,80.63333333,4.416662864,6.711367651,7.494025225,0.300576756,0.614156454,-0.070077692,0.642500241,0.994591385,0.475117579,728.2890377,0.126662603,0.383627367,-1.849558582
178.4263079,27-06-19 10:13,1,9,31.92192812,50.867,6.4523,20.07,28.94,25.7,40.6,56.6,25,0.338051599,0.112874122,0.112922762,0.035449022,0.340965223,0.355750875,0.099378657,0,0,0,80.225,78.921,1.381565677,1.329799855,-5.465648314,0.952007167,0.848221096,0.29475446,0.106661022,334.2281683,0.030052812,0.499384177,0,0,0,81.20196078,81.44509804,4.424330145,6.722167769,7.253230132,0.300576756,0.612396574,-0.068270589,0.633704005,0.987343188,0.472814753,728.3031392,0.128403004,0.373479961,-1.839279791
178.4265856,27-06-19 10:14,1,9,31.88303807,50.867,6.4523,20.07,29,25.7,40.6,56.5,25,0.337772828,0.1130259,0.113202903,0.035599259,0.341914083,0.356100966,0.0545596,0,0,0,79.9885,79.0895,1.384554919,1.332105565,-5.332454203,0.966375822,1.247681173,0.298182264,0.107059515,335.1985337,0.029948718,0.889833836,0,0,0,81.46666667,81.23137255,4.37706806,6.651466601,6.292675389,0.300576756,0.614743463,-0.070209539,0.639364003,0.981384879,0.474760439,728.3024617,0.1275519,0.381089351,-1.845718945
178.4268634,27-06-19 10:14,1,9,31.84428479,50.867,6.4523,20.07,29.06,25.9,40.5,56.5,25.1,0.337365244,0.112629745,0.112699681,0.035536261,0.341277224,0.355200454,0.190757509,0,0,0,79.97,78.705,1.387395171,1.334581833,-5.161780457,0.935698402,1.166291519,0.296711316,0.106682969,335.1609562,0.029960309,0.169868112,0,0,0,81.20784314,81.08039216,4.387219173,6.71347516,6.770571452,0.300576756,0.61430577,-0.068560313,0.637901813,0.987966712,0.474724537,728.523845,0.125726673,0.386834064,-1.856619624
178.4271412,27-06-19 10:15,1,9,31.80566882,50.867,6.4523,20.07,29.06,25.9,40.5,56.2,25.2,0.337025582,0.112983223,0.113049838,0.035477478,0.342596237,0.35621444,0.066632172,0,0,0,80.015,79.1065,1.388308671,1.330341789,-5.011393107,0.687808158,0.788290885,0.296431418,0.106044913,333.3234561,0.029917122,0.20725714,0,0,0,81.08235294,80.94509804,4.417401035,6.822347177,6.898434757,0.300576756,0.615071246,-0.070955469,0.631238786,0.991613533,0.476284528,728.43827,0.128238111,0.37616718,-1.839330002
178.427419,27-06-19 10:15,1,9,31.76719064,50.867,6.4523,20.07,29.06,25.8,40.5,55.8,25.2,0.338456395,0.112916505,0.112954127,0.035652328,0.340755045,0.355026223,0.144522475,0,0,0,80.2285,78.8145,1.380587745,1.332011626,-5.380566496,0.689969571,1.4318574,0.297967803,0.106640779,334.5940844,0.030042431,0.41834534,0,0,0,80.9372549,81.08039216,4.389360901,6.825870893,6.493344983,0.300576756,0.611732502,-0.069902785,0.63632369,0.983019876,0.472239705,728.3267382,0.126048657,0.373960254,-1.836005081
178.4276968,27-06-19 10:15,1,9,31.72885094,50.867,6.4523,20.07,29,25.7,40.4,54.1,25.2,0.337630134,0.11278061,0.112869014,0.035503043,0.341247645,0.355941899,0.121174943,0,0,0,80.0235,78.905,1.381068536,1.330390658,-5.088003011,0.814327269,1.156893122,0.29651115,0.106973308,334.7249362,0.030138923,0.271677235,0,0,0,81.23333333,80.28431373,4.355391566,6.660715857,6.965788968,0.300576756,0.61430617,-0.071372869,0.636675995,0.992680312,0.477012746,728.6237677,0.127824787,0.372115575,-1.836121541
178.4279745,27-06-19 10:16,1,9,31.69065021,50.867,6.4523,20.07,28.94,25.6,40.4,56,25.3,0.337067571,0.113659787,0.113658837,0.038683948,0.344083313,0.35752985,0.086273849,0,0,0,80.188,79.5955,1.383417459,1.320331876,-4.87316789,0.703203787,1.243613903,0.296792954,0.107908097,333.8938998,0.032159656,0.762593521,0,0,0,81.21764706,85.9627451,4.392285832,6.641610147,6.928240389,0.300576756,0.588466699,-0.068947784,0.56702871,0.97441967,0.457772785,728.7375542,0.132372193,0.352260897,-1.8397196
178.4282639,27-06-19 10:16,1,9,31.65100614,50.867,6.4523,20.07,29,25.7,40.4,56.6,25.4,0.337796371,0.113761239,0.113652748,0.038766289,0.343368595,0.356503724,0.133380807,0,0,0,80.112,79.439,1.38341757,1.322226182,-5.034903468,0.787990207,1.406670833,0.294764834,0.106348678,332.5798615,0.031036655,0.69199065,0,0,0,81.08823529,81.88823529,4.411656474,6.795613614,7.568965725,0.300576756,0.598339639,-0.070186488,0.599226077,0.989698734,0.464799349,729.0202074,0.126861052,0.369773387,-1.853098603
178.4285417,27-06-19 10:17,1,9,31.61309075,50.867,6.4523,20.07,29.06,25.8,40.3,56.7,25.4,0.338785785,0.113589282,0.113654843,0.036222017,0.342406118,0.355653442,0.031740334,0,0,0,80.1285,79.252,1.382326555,1.324949218,-5.275099828,0.814859568,0.997571187,0.29478921,0.106848502,334.8884385,0.03056885,1.250343173,0,0,0,81.01764706,80.09215686,4.365429174,6.902462424,7.606175818,0.300576756,0.60787281,-0.067247499,0.622376507,0.984034014,0.470911003,728.4663654,0.1291333,0.376675569,-1.847029514
178.4288194,27-06-19 10:17,1,9,31.57531607,50.867,6.4523,20.07,29.06,25.9,40.3,56.6,25.5,0.338582621,0.113357439,0.113367467,0.036000378,0.34171494,0.355963062,0.035261864,0,0,0,80.122,79.114,1.383423972,1.329802473,-5.16629936,0.764863627,0.96949648,0.297818491,0.107957473,335.0213587,0.030502405,0.395055904,0,0,0,81.22745098,82.48627451,4.387102171,6.63439147,6.76374534,0.300576756,0.610466824,-0.07022555,0.629102161,0.989860239,0.474038642,728.1039441,0.13005883,0.371814184,-1.839913638
178.4290972,27-06-19 10:17,1,9,31.53768257,50.867,6.4523,20.07,29.06,26,40.2,56.3,25.5,0.338985278,0.113178911,0.113322925,0.03599549,0.340841427,0.354714359,0.198557376,0,0,0,80.194,78.756,1.381746447,1.333364391,-5.23503397,0.729678425,1.286250497,0.299837911,0.106624617,335.4370182,0.030375592,1.324954128,0,0,0,81.46470588,81.78431373,4.401606034,6.6987605,6.217227588,0.300576756,0.608944824,-0.070556758,0.622995491,0.989748096,0.470305211,728.5523101,0.128039431,0.378748935,-1.853496456
178.429375,27-06-19 10:18,1,9,31.50019081,50.867,6.4523,20.07,29.06,25.9,40.2,56,25.6,0.338946213,0.113113468,0.113289938,0.036036583,0.340920239,0.355026786,0.014474397,0,0,0,80.02,78.6375,1.384233769,1.333890382,-5.174762242,0.994936918,1.145108667,0.297061965,0.106873872,335.5923643,0.030444384,0.494587413,0,0,0,81.61764706,80.83921569,4.351029629,6.783831283,7.073236857,0.300576756,0.608178634,-0.065192538,0.627375131,0.98357273,0.469738228,728.4926458,0.125824772,0.375027226,-1.845444155
178.4296528,27-06-19 10:18,1,9,31.46284128,50.867,6.4523,20.07,29,25.7,40.1,54.3,25.6,0.3381843,0.112778816,0.112929889,0.036099791,0.340464635,0.355005065,0.135048067,0,0,0,80.031,78.6045,1.384147254,1.335277263,-4.903464002,1.05958351,1.190493049,0.298176396,0.106856704,334.427551,0.030399917,0.319692863,0,0,0,81.22352941,80.85294118,4.393036529,6.787779733,6.791176349,0.300576756,0.604832365,-0.068851668,0.628693543,0.985528699,0.466063696,728.5688119,0.124055431,0.382862867,-1.856588559
